"","post_id","count","dw_page_sk","dw_eff_dt","page_path_tx","conf_page_path_tx","page_hier_lvl1_nm","parent_page_sk","http_return_cd","nldt_type_cd","page_vertical_tx","dw_last_updt_ts","dw_load_ts","log_id","custom_id","blog_id","helpful_yn","message","ip_address","user_id","created_dt"
"86",27839,1,351360,2016-07-15,"blog/credit-cards/state-benefits-prepaid-cards-consumers-lose","blog/credit-cards/state-benefits-prepaid-cards-consumers-lose","Credit Cards",351360,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-21 08:18:06",155458,0,1,"yes","None...\nBut Thanks...","172.56.29.89",0,2016-05-17
"87",28943,2,398619,2016-07-15,"blog/banking/suze-ormans-prepaid-debit-card-dont-sign","blog/banking/suze-ormans-prepaid-debit-card-dont-sign","Banking",398619,200,"L","Banking","2016-07-18 04:17:23","2016-02-19 06:01:29",157139,0,1,"no","Being a bit harsh on at least an attempt to level the playing field for those with no other options. Yes, the fees seem extreme. But I&#039;m sure that the too big to fail banks were more involved with setting those (fees). Since all debit and prepaid cards have to go eventually go through their network in order to work.","104.53.26.95",0,2016-05-30
"88",29119,1,345125,2016-07-15,"blog/credit-cards/bp-credit-card-rewards-bad-asno","blog/credit-cards/bp-credit-card-rewards-bad-asno","Credit Cards",345125,200,"L","Credit Cards","2016-07-18 04:17:23","2015-07-24 08:16:45",153128,0,1,"yes","thanks for comparing!","75.9.169.23",0,2016-05-09
"89",31106,6,410079,2016-07-15,"blog/banking/checking/generation-nerdwallets-teen-checking","blog/banking/checking/generation-nerdwallets-teen-checking","Banking",410079,200,"L","Banking","2016-07-18 04:17:23","2016-03-19 01:14:35",146382,0,1,"no","it didn&#039;t answer anything tbh","216.146.50.3",0,2016-04-27
"90",31106,6,410079,2016-07-15,"blog/banking/checking/generation-nerdwallets-teen-checking","blog/banking/checking/generation-nerdwallets-teen-checking","Banking",410079,200,"L","Banking","2016-07-18 04:17:23","2016-03-19 01:14:35",151478,0,1,"no","Why not give us a list of banks who offer a teen banking program?","108.44.109.56",0,2016-05-03
"91",31106,6,410079,2016-07-15,"blog/banking/checking/generation-nerdwallets-teen-checking","blog/banking/checking/generation-nerdwallets-teen-checking","Banking",410079,200,"L","Banking","2016-07-18 04:17:23","2016-03-19 01:14:35",158892,0,1,"no","No list of best of breed teen-ready banks!!","108.201.125.192",0,2016-06-04
"92",31342,2,395677,2016-01-27,"blog/banking/nerdwallets-top-picks-senior-checking","blog/banking/nerdwallets-top-picks-senior-checking","Banking",395677,301,"L","Banking","2016-07-18 04:17:23","2016-01-28 05:57:18",154329,0,1,"no","I need banks that cover many areas in U.S.","104.33.208.74",0,2016-05-13
"93",31342,2,395677,2016-01-27,"blog/banking/nerdwallets-top-picks-senior-checking","blog/banking/nerdwallets-top-picks-senior-checking","Banking",395677,301,"L","Banking","2016-07-18 04:17:23","2016-01-28 05:57:18",158885,0,1,"no","No banks in my state","76.234.44.25",0,2016-06-04
"94",31510,1,49062,2012-10-05,"blog/prepaid-debit-cards/chase-liquid-prepaid-yeah-gamechanger","blog/prepaid-debit-cards/chase-liquid-prepaid-yeah-gamechanger","Banking",49062,301,"L","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",160538,0,1,"no","Where do I get the card at","68.203.24.110",0,2016-06-10
"95",31671,2,350719,2016-07-15,"blog/credit-cards/stop-dont-touch-preapproved-credit-card-offer","blog/credit-cards/stop-dont-touch-preapproved-credit-card-offer","Credit Cards",350719,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-20 08:18:08",153863,0,1,"yes","No","172.58.137.105",0,2016-05-11
"96",31671,2,350719,2016-07-15,"blog/credit-cards/stop-dont-touch-preapproved-credit-card-offer","blog/credit-cards/stop-dont-touch-preapproved-credit-card-offer","Credit Cards",350719,200,"L","Credit Cards","2016-07-18 04:17:23","2015-08-20 08:18:08",160508,0,1,"no","There a plenty of mail offers that are lucrative! I received an offer for an Amex Platinum with 100,000 points bonus. I have received plenty of great snail mail offers.","73.160.40.237",0,2016-06-10
"97",40159,1,995632,2016-04-11,"search/undefined/blog/banking/earn-big-bank-local-nerdwallets-top-10-kasasa-partners","search/undefined/blog/banking/earn-big-bank-local-nerdwallets-top-10-kasasa-partners","Banking",995632,404,"L","Banking","2016-07-18 04:17:23","2016-06-22 22:04:03",145301,0,1,"no","Want to find a local participating bank","108.25.11.8",0,2016-04-26
"98",46103,1,390871,2016-07-15,"blog/credit-cards/upromise-credit-card-sallie-mae","blog/credit-cards/upromise-credit-card-sallie-mae","Credit Cards",390871,200,"D","Credit Cards","2016-07-18 04:17:23","2015-12-22 08:37:51",153228,0,1,"yes","I really like how detailed the rewards are and the differences between each card!","75.102.129.232",0,2016-05-10
"99",46233,1,394899,2016-07-16,"blog/credit-cards/young-adult-credit-card-debt-worse","blog/credit-cards/young-adult-credit-card-debt-worse","Credit Cards",394899,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-27 05:57:19",150340,0,1,"no","I need more info","207.72.1.124",0,2016-05-02
"100",46399,1,791796,2016-03-09,"search/undefined/blog/banking/personal-joint-checking","search/undefined/blog/banking/personal-joint-checking","Banking",791796,404,"L","Banking","2016-07-18 04:17:23","2016-06-01 18:09:10",151912,0,1,"yes","Keep up the goodwork, home slice.","66.87.148.172",0,2016-05-04
"101",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",159901,0,1,"no","No information on the actual fees.  I know that Western Union is very expensive to transfer money but I don&#039;t know how the alternatives compare.","166.48.104.21",0,2016-06-08
"102",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",152001,0,1,"no","I was looking for the second method to go from check to cash,. One method is a cashiers check but I was trying to think of the other older method as well. A bit behind time I&#039;m afraid.","98.198.118.33",0,2016-05-04
"103",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",155175,0,1,"no","Bitcoin is a Way to Send Money to an Individual","12.47.73.242",0,2016-05-16
"104",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",157877,0,1,"no","It&#039;s a great review to be sure.  But what I think ppl are looking for in an article such as this (what populates in Google search) is the cheapest Credit Card payment options via web or phone app. This is great for bank transfers and so on, but credit cards with zero or near-zero fees would be mind-blowing!  Thanks.","198.27.128.11",0,2016-06-01
"105",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",161342,0,1,"no","Quest asked was how to send money into an account using a credit card","70.199.235.226",0,2016-06-13
"106",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",160512,0,1,"yes","Thank you! I needed an app that would send money to a bank account and you helped me find it quickly!","172.58.25.113",0,2016-06-10
"107",46489,9,348668,2016-07-15,"blog/banking/faq-send-money-individual","blog/banking/faq-send-money-individual","Banking",348668,200,"D","Banking","2016-07-18 04:17:23","2015-08-14 08:12:39",160776,0,1,"no","Sending money should be free. There must be a bank that offers and account where you can send money","58.179.50.172",0,2016-06-11
"108",46837,3,395377,2016-07-15,"blog/banking/kids-savings-accounts-nerdwallets-picks","blog/banking/kids-savings-accounts-nerdwallets-picks","Banking",395377,200,"D","Banking","2016-07-18 04:17:23","2016-01-27 05:57:19",160699,0,1,"no","not enough options.  should also have a chart to compare features.   giving two options is hardly  a list","50.1.175.24",0,2016-06-10
"109",46837,3,395377,2016-07-15,"blog/banking/kids-savings-accounts-nerdwallets-picks","blog/banking/kids-savings-accounts-nerdwallets-picks","Banking",395377,200,"D","Banking","2016-07-18 04:17:23","2016-01-27 05:57:19",152974,0,1,"no","Banks my child can enter not online","68.44.30.189",0,2016-05-09
"110",47364,4,390954,2016-07-15,"blog/credit-cards/matrix-credit-card-afraid-afraid","blog/credit-cards/matrix-credit-card-afraid-afraid","Credit Cards",390954,200,"D","Credit Cards","2016-07-18 04:17:23","2015-12-22 08:37:51",159632,0,1,"yes","Thanks for the in depth information. Very informative !!","107.77.196.83",0,2016-06-07
"111",47364,4,390954,2016-07-15,"blog/credit-cards/matrix-credit-card-afraid-afraid","blog/credit-cards/matrix-credit-card-afraid-afraid","Credit Cards",390954,200,"D","Credit Cards","2016-07-18 04:17:23","2015-12-22 08:37:51",162147,0,1,"yes","No","68.82.0.91",0,2016-06-16
"112",48698,1,366278,2016-07-15,"blog/banking/faq-senior-checking-account","blog/banking/faq-senior-checking-account","Banking",366278,200,"L","Banking","2016-07-18 04:17:23","2015-09-11 08:49:11",158043,0,1,"no","Didn&#039;t say which two of the biggest banks offer senior discounts so I could continue my research.","24.96.205.248",0,2016-06-02
"113",48765,3,395158,2016-07-15,"blog/credit-cards/applying-credit-card-bad-credit-score","blog/credit-cards/applying-credit-card-bad-credit-score","Credit Cards",395158,200,"L","Credit Cards","2016-07-18 04:17:23","2016-01-28 05:57:18",158659,0,1,"yes","Thank you for speaking/writing to people in a dignified way.","108.51.119.206",0,2016-06-03
"114",49075,1,795382,2016-07-15,"blog/banking/small-business-checking-primer","blog/banking/small-business-checking-primer","Banking",795382,200,"L","Banking","2016-07-18 04:17:23","2016-06-10 04:30:25",156808,0,1,"yes","Good 411","162.251.201.44",0,2016-05-28
"115",49168,3,349599,2016-07-15,"blog/banking/faq-cd-or-highyield-savings","blog/banking/faq-cd-or-highyield-savings","Banking",349599,200,"L","Banking","2016-07-18 04:17:23","2015-08-16 08:11:52",160923,0,1,"no","Too Old !","209.129.90.219",0,2016-06-11
"116",49168,3,349599,2016-07-15,"blog/banking/faq-cd-or-highyield-savings","blog/banking/faq-cd-or-highyield-savings","Banking",349599,200,"L","Banking","2016-07-18 04:17:23","2015-08-16 08:11:52",154218,0,1,"yes","More info is always a plus","172.58.33.228",0,2016-05-13
"117",50271,1,505594,2016-07-15,"blog/credit-cards/rumors-true-amex-blue-cash-capping-grocery-rewards-6000","blog/credit-cards/rumors-true-amex-blue-cash-capping-grocery-rewards-6000","Credit Cards",505594,200,"D","Credit Cards","2016-07-18 04:17:23","2016-04-14 05:30:34",162422,0,1,"no","I wanted a list of grocery stores that do accept american express.","108.72.40.137",0,2016-06-17
"118",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",153258,0,1,"no","What are the pro &#039;s and con&#039;s of a money market account. And how much money you can start off with as a deposit??","172.58.169.253",0,2016-05-10
"119",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",149684,0,1,"no","You did not have an example how the money market account work.  Give a scenario","151.152.101.44",0,2016-05-01
"120",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",154126,0,1,"no","Question was ,What is a federal money market account?","108.92.132.244",0,2016-05-12
"121",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",152429,0,1,"no","didnt give me the info i was looking for","65.120.148.13",0,2016-05-06
"122",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",158711,0,1,"yes","Efficient, good information. Compact with facts.","70.210.229.11",0,2016-06-04
"123",50749,9,366898,2016-07-15,"blog/banking/faq-money-market-account","blog/banking/faq-money-market-account","Banking",366898,200,"L","Banking","2016-07-18 04:17:23","2015-09-10 08:47:26",155109,0,1,"yes","Thank for theinfo","107.77.160.36",0,2016-05-16
"124",51547,1,996254,2015-11-15,"search/undefined/blog/nerdwallets-picks/credit-union-money-market-accounts-nerdwallets-picks","search/undefined/blog/nerdwallets-picks/credit-union-money-market-accounts-nerdwallets-picks","Personal Finance",996254,404,"L","Personal Finance","2016-07-18 04:17:23","2016-06-22 22:04:03",157041,0,1,"no","it&#039;s old","76.97.232.151",0,2016-05-29
"125",52912,1,190251,2016-07-15,"blog/small-business/corporate-tax-tips-small-businesses","blog/small-business/corporate-tax-tips-small-businesses","Small Business",190251,200,"L","Small Business","2016-07-18 04:17:23","2015-03-07 03:51:35",158587,0,1,"yes","Where do I apply for insurance for employees. I have a small restaurant in Oklahoma and would to have insurance for my employees.","166.177.122.37",0,2016-06-03
"126",52917,1,48174,2014-06-06,"blog/small-business/small-business-grant-interview-used-cardboard-boxes","blog/small-business/small-business-grant-interview-used-cardboard-boxes","Small Business",48174,200,"L","Small Business","2016-07-18 04:17:23","2015-03-07 03:51:35",155607,0,1,"no","Quality review is needed service reduction etc","97.87.62.21, 97.87.62.21",0,2016-05-22
"127",53194,1,23202,2016-07-15,"blog/banking/american-personal-saving-rate","blog/banking/american-personal-saving-rate","Banking",23202,200,"N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35",146305,0,1,"no","I didnt actually read this lol","207.160.119.252",0,2016-04-27
"128",53409,1,995962,2016-01-11,"search/undefined/blog/finance/credit-union-second-chance-checking-accounts","search/undefined/blog/finance/credit-union-second-chance-checking-accounts","Banking",995962,404,"L","Banking","2016-07-18 04:17:23","2016-06-22 22:04:03",153527,0,1,"no","Need more banks","172.58.152.16",0,2016-05-11
"129",53535,4,343999,2016-07-16,"blog/banking-news/capital-one-360-ing-direct","blog/banking-news/capital-one-360-ing-direct","Credit Cards",343999,404,"N","Credit Cards","2016-07-18 04:17:23","2015-07-15 08:16:49",158860,0,1,"yes","I think Capital One 360 should make their logo snazzier (like the orange ball was)","76.99.86.30",0,2016-06-04
"130",53535,4,343999,2016-07-16,"blog/banking-news/capital-one-360-ing-direct","blog/banking-news/capital-one-360-ing-direct","Credit Cards",343999,404,"N","Credit Cards","2016-07-18 04:17:23","2015-07-15 08:16:49",155708,0,1,"no","Crappy article.","69.65.51.80, 69.65.51.80",0,2016-05-24
"131",53535,4,343999,2016-07-16,"blog/banking-news/capital-one-360-ing-direct","blog/banking-news/capital-one-360-ing-direct","Credit Cards",343999,404,"N","Credit Cards","2016-07-18 04:17:23","2015-07-15 08:16:49",154300,0,1,"yes","I am defenitly going to stop by Capital One today and open a 360 account","96.255.132.184",0,2016-05-13
"132",53535,4,343999,2016-07-16,"blog/banking-news/capital-one-360-ing-direct","blog/banking-news/capital-one-360-ing-direct","Credit Cards",343999,404,"N","Credit Cards","2016-07-18 04:17:23","2015-07-15 08:16:49",160317,0,1,"no","I have IMG acct. Lost my info. Need a contact number.","73.114.24.76",0,2016-06-09
"133",55286,2,371781,2016-07-15,"blog/credit-cards/promos/amex-bluebird-offers-checkwriting-fdic-insurance-bfd","blog/credit-cards/promos/amex-bluebird-offers-checkwriting-fdic-insurance-bfd","Credit Cards",371781,200,"L","Credit Cards","2016-07-18 04:17:23","2015-09-18 17:35:42",158992,0,1,"no","I made out a check and the person decided not to sell the item and I had already made out in his name how can I cancel so money is put back in my account","24.34.243.170",0,2016-06-04
"134",55286,2,371781,2016-07-15,"blog/credit-cards/promos/amex-bluebird-offers-checkwriting-fdic-insurance-bfd","blog/credit-cards/promos/amex-bluebird-offers-checkwriting-fdic-insurance-bfd","Credit Cards",371781,200,"L","Credit Cards","2016-07-18 04:17:23","2015-09-18 17:35:42",154963,0,1,"yes","i have had many a pre paid card over the years as i am unbankable. the bluebird has been the best thing to happen to pre paid cards ever!! so just a huge thank you!&#039;","72.169.96.217",0,2016-05-15
"135",56031,3,111670,2014-04-01,"blog/tips/bad-credit-cards/qa-business-credit-cards-affect-personal-credit-score","blog/tips/bad-credit-cards/qa-business-credit-cards-affect-personal-credit-score","Credit Cards",111670,301,"L","Credit Cards","2016-07-18 04:17:23","2015-03-07 03:51:35",163824,0,1,"no","The information seems to clash with that from other sites.  And is from 2013.","198.140.4.205",0,2016-06-21
